,x0,y0,size : 0,x1,y1,size : 1,x2,y2,size : 2,x3,y3,size : 3,x4,y4,size : 4,x5,y5,size : 5,x6,y6,size : 6
35,1145.4778604507446,247.80120658874512,,1459.0048065185547,220.6127166748047,,1573.3073120117188,372.3331527709961,,984.8833065032959,369.38480949401855,,634.7469291687012,234.02375984191895,,1172.520414352417,430.345495223999,,1491.8591003417969,470.3904514312744,
36,1145.8154077529907,246.9735107421875,,1458.4411220550537,221.0787868499756,,1571.7257061004639,370.8962688446045,,984.9919185638428,368.59389877319336,,634.6105155944824,233.85371589660645,,1173.0332069396973,430.59789085388184,,1492.3964538574219,470.07471656799316,
37,1147.2916841506958,246.17529296875,,1458.2554817199707,221.50496292114258,,1572.4659404754639,372.4652690887451,,985.2404937744141,369.4266757965088,,633.7584037780762,235.30499458312988,,1171.3221473693848,431.47072410583496,,1492.8359069824219,469.5794162750244,
38,1146.6932954788208,245.42556762695312,,1457.571699142456,221.65966606140137,,1572.1723022460938,372.0770492553711,,985.3583145141602,369.2538261413574,,634.8757762908936,234.64396858215332,,1171.4887733459473,431.7236843109131,,1491.9397735595703,470.2926254272461,
39,1148.0192232131958,245.5208740234375,,1457.411787033081,221.56306266784668,,1571.8494853973389,371.8752727508545,,985.7251033782959,369.4384593963623,,634.247709274292,235.8061809539795,,1171.9963417053223,431.0363368988037,,1492.4605464935303,469.2770709991455,
40,1146.6487817764282,244.4314727783203,,1456.3516063690186,221.18737602233887,,1572.4893779754639,373.63732719421387,,986.3831844329834,369.5939769744873,,632.932050704956,235.6699104309082,,1171.9899940490723,430.6035976409912,,1491.4769039154053,468.2099018096924,
41,1147.1209077835083,245.65415954589844,,1455.7976512908936,220.12743949890137,,1572.0924053192139,372.83642387390137,,986.4617366790771,370.1193370819092,,635.0061779022217,236.01438522338867,,1171.6040077209473,430.4901638031006,,1491.8341827392578,468.51696014404297,
42,1146.2752466201782,245.64132690429688,,1455.8557014465332,219.78984451293945,,1572.3403301239014,372.813871383667,,986.6938228607178,369.56826400756836,,635.0206565856934,235.72064781188965,,1171.3690223693848,431.0591335296631,,1492.3600826263428,471.155855178833,
43,1146.2640161514282,246.03932189941406,,1457.0743293762207,220.80865859985352,,1571.9656963348389,372.29122734069824,,986.8881778717041,370.16940689086914,,634.9927711486816,236.4544506072998,,1171.2119178771973,430.58266258239746,,1492.0589141845703,469.7856674194336,
44,1147.2425079345703,245.2629051208496,,1456.9568519592285,221.3168830871582,,1572.3221416473389,372.26061820983887,,986.7779998779297,369.5503406524658,,635.7353858947754,236.0101146697998,,1171.0087642669678,431.1498260498047,,1492.1718444824219,472.28293800354004,
45,1146.9615020751953,245.0936393737793,,1457.3134002685547,221.0674285888672,,1572.1026592254639,371.84679985046387,,987.6365203857422,370.0205554962158,,636.2199440002441,234.64996147155762,,1170.4222011566162,430.49728202819824,,1491.9290466308594,470.65821266174316,
46,1146.8146905899048,244.39894676208496,,1456.6996669769287,219.5212001800537,,1571.4694805145264,372.91525077819824,,986.2090911865234,369.80378913879395,,636.7002792358398,234.7456398010254,,1171.0186367034912,430.85946464538574,,1492.3236999511719,471.69153785705566,
47,1146.8285675048828,244.5797996520996,,1457.4628505706787,219.8075466156006,,1571.9923076629639,372.7600383758545,,985.7261199951172,369.44075202941895,,637.6001892089844,235.15717697143555,,1170.6828365325928,431.30662536621094,,1491.4382019042969,471.6262607574463,
48,1145.775366783142,242.81452751159668,,1457.5063934326172,219.74583435058594,,1572.2014141082764,373.4177837371826,,985.5952606201172,368.11912727355957,,637.2481460571289,234.7034912109375,,1170.9242916107178,431.2012176513672,,1491.1416778564453,471.6997604370117,
49,1145.4574737548828,244.5970115661621,,1456.6907558441162,218.8913173675537,,1571.5533428192139,372.56091117858887,,985.2049503326416,366.68417739868164,,637.5719985961914,235.51849365234375,,1170.9639644622803,431.5236053466797,,1491.4773712158203,471.23607635498047,
50,1144.8450469970703,244.24784469604492,,1457.4635791778564,219.32425117492676,,1571.3187236785889,372.69054985046387,,985.1124114990234,367.13789558410645,,638.6927604675293,235.9182300567627,,1172.1261024475098,432.39552879333496,,1491.4867706298828,471.6013717651367,
51,1145.6397247314453,243.11295700073242,,1457.3626613616943,218.18846702575684,,1570.9357891082764,373.15624809265137,,984.6634902954102,366.60851287841797,,639.0793571472168,236.03796577453613,,1171.6616249084473,432.6676845550537,,1492.0120601654053,471.57718086242676,
52,1145.0381622314453,242.08279037475586,,1456.908561706543,217.22371673583984,,1571.4847393035889,373.2483196258545,,985.2460174560547,366.9262866973877,,638.4881286621094,236.62763214111328,,1172.1003456115723,432.53526878356934,,1491.7729034423828,471.33800506591797,
53,1145.6000518798828,241.2044792175293,,1457.6033020019531,216.47291564941406,,1571.0799541473389,373.1021099090576,,984.3037567138672,367.2097339630127,,638.4214782714844,237.18653106689453,,1172.0009517669678,432.40281677246094,,1492.1031036376953,472.1057357788086,
54,1146.4333038330078,240.83306503295898,,1457.438648223877,217.28459548950195,,1571.0389385223389,372.34371757507324,,984.3992156982422,365.8760242462158,,637.9166450500488,237.22212409973145,,1174.5428066253662,431.89135551452637,,1490.7151794433594,471.49329566955566,
55,1145.6084747314453,240.68423080444336,,1457.257251739502,217.45993423461914,,1570.9332256317139,373.00671195983887,,984.3694915771484,366.2734851837158,,638.246862411499,238.22547721862793,,1175.4051265716553,433.4298553466797,,1490.0881042480469,472.6490879058838,
56,1145.3180694580078,240.3079948425293,,1457.0283508300781,216.8835906982422,,1572.2504863739014,372.42065238952637,,984.6407470703125,365.6939353942871,,637.503496170044,238.5226287841797,,1176.1805171966553,432.6140594482422,,1489.1607360839844,472.69751930236816,
57,1144.3178253173828,239.3805809020996,,1457.6764221191406,216.94679260253906,,1571.2452373504639,372.95968437194824,,983.6511669158936,365.3197479248047,,637.3353576660156,239.57165145874023,,1176.0500240325928,432.8968963623047,,1489.7004089355469,472.9515781402588,
58,1142.7053985595703,239.91210556030273,,1458.2883605957031,218.2101287841797,,1571.5091533660889,372.8544292449951,,983.3218822479248,364.6466522216797,,637.2985649108887,240.4936237335205,,1174.7114009857178,432.0531463623047,,1490.5223083496094,473.01438331604004,
59,1142.7879400253296,239.70928764343262,,1457.7624588012695,217.48978424072266,,1571.6281719207764,373.3645610809326,,982.4593849182129,364.7640895843506,,637.3008232116699,241.03740119934082,,1174.8885250091553,431.58738708496094,,1490.5430603027344,471.75025367736816,
60,1143.1874542236328,240.11478805541992,,1458.8842678070068,218.10404014587402,,1571.6696758270264,372.6965618133545,,982.7206153869629,365.4750576019287,,637.7519950866699,240.9167652130127,,1175.5691890716553,431.47959899902344,,1490.3264923095703,472.1027145385742,
61,1142.9362335205078,239.29461288452148,,1458.2356033325195,217.72071075439453,,1570.3947734832764,372.25634574890137,,983.2651863098145,365.8459167480469,,637.193115234375,241.09891510009766,,1174.7417030334473,431.6587734222412,,1489.3462677001953,471.9620590209961,
62,1142.5841827392578,238.98223495483398,,1457.5207386016846,218.81407356262207,,1570.5488262176514,372.539213180542,,982.4149742126465,364.6211471557617,,636.5362205505371,240.41289710998535,,1172.8996620178223,431.9853115081787,,1488.5766143798828,472.9162826538086,
63,1141.5596466064453,239.00408554077148,,1456.619005203247,218.31822395324707,,1570.8052959442139,372.667142868042,,982.448579788208,364.05522537231445,,636.6947650909424,240.89011573791504,,1172.7194862365723,432.3904628753662,,1488.9826354980469,473.10975074768066,
64,1140.6404571533203,235.98191452026367,,1457.2609977722168,217.9229393005371,,1571.5801982879639,372.9751262664795,,982.2410068511963,363.6673107147217,,636.5946063995361,241.13450050354004,,1173.1219520568848,431.9054775238037,,1489.6768341064453,472.0062789916992,
65,1140.7355499267578,234.55474472045898,,1457.7432975769043,218.55930709838867,,1570.7564678192139,373.5933208465576,,981.4502353668213,363.54289054870605,,636.8235683441162,241.1398811340332,,1172.3348426818848,431.83434104919434,,1491.9933624267578,473.6295700073242,
66,1142.5059356689453,232.95379257202148,,1457.7185173034668,218.08221054077148,,1570.3923320770264,373.61889457702637,,980.7785911560059,363.49572372436523,,636.3053607940674,241.1601047515869,,1171.9295692443848,432.53355979919434,,1491.5909175872803,475.6730670928955,
67,1142.1267852783203,235.36054611206055,,1457.5434684753418,217.68743515014648,,1570.3751201629639,373.22070121765137,,981.4664630889893,363.2513313293457,,635.8236312866211,239.52401733398438,,1172.2963905334473,431.61949729919434,,1490.9069538116455,475.2667045593262,
68,1141.8898468017578,235.06220626831055,,1457.500108718872,219.52563667297363,,1570.0461406707764,373.182523727417,,981.6076602935791,363.20836639404297,,635.2326316833496,239.28196144104004,,1171.6481971740723,432.03575706481934,,1490.951997756958,474.44123458862305,
69,1144.5694122314453,233.32036972045898,,1457.4731349945068,219.1835231781006,,1569.5859355926514,373.039701461792,,981.265115737915,362.51105880737305,,635.7088851928711,239.08213806152344,,1171.8806190490723,431.9198818206787,,1491.665117263794,473.288293838501,
70,1143.4303741455078,233.71555709838867,,1456.9708156585693,218.00748252868652,,1570.6398906707764,373.182523727417,,981.0407428741455,363.0537910461426,,635.7140731811523,237.4071502685547,,1172.7877235412598,433.22402000427246,,1491.305742263794,473.68975257873535,
71,1142.5252227783203,233.51305770874023,,1456.980577468872,217.31956672668457,,1570.6634502410889,372.627103805542,,981.5700263977051,362.9004592895508,,635.8063583374023,237.60446166992188,,1172.5981483459473,432.96156883239746,,1491.4176959991455,474.0157890319824,
72,1142.0087432861328,233.4555320739746,,1456.9865589141846,217.61908149719238,,1570.6755352020264,374.27670097351074,,982.0474033355713,363.49763107299805,,635.6758632659912,237.5599708557129,,1171.9259071350098,433.54616355895996,,1490.089204788208,473.5234184265137,
73,1141.9931182861328,233.56463241577148,,1456.2973499298096,217.24357795715332,,1570.9149150848389,373.48946952819824,,981.4314517974854,362.8232936859131,,634.60866355896,236.92403030395508,,1172.0661659240723,432.5612087249756,,1489.3350830078125,473.30308723449707,
74,1143.0811309814453,234.05401229858398,,1455.5136585235596,216.27375984191895,,1571.4360332489014,373.9301128387451,,980.608850479126,364.6299076080322,,634.4148788452148,236.4917449951172,,1170.9493446350098,431.9966335296631,,1489.6255130767822,472.94162368774414,
75,1141.8897247314453,234.0017204284668,,1455.8610725402832,215.8971290588379,,1570.5290508270264,373.7063274383545,,980.9134902954102,364.34797286987305,,634.3966293334961,236.3383026123047,,1170.8516883850098,431.7911891937256,,1489.0615501403809,473.783899307251,
76,1143.5825958251953,233.19108200073242,,1456.3207893371582,217.20007705688477,,1570.7556133270264,373.77795219421387,,980.9629287719727,363.61664962768555,,634.0439682006836,236.35667419433594,,1170.0531044006348,430.8187770843506,,1488.013328552246,473.1901569366455,
77,1144.0130157470703,233.21435165405273,,1455.8017463684082,216.03419876098633,,1570.9838848114014,374.26132011413574,,980.6979007720947,363.6496524810791,,634.0957145690918,236.48992347717285,,1169.2950477600098,430.14146995544434,,1487.904441833496,473.4972553253174,
78,1143.8499298095703,233.17339706420898,,1455.5079402923584,214.83652305603027,,1571.3682842254639,373.701566696167,,980.1151504516602,363.2386894226074,,634.3043327331543,236.33196449279785,,1169.1992225646973,429.79494285583496,,1488.964500427246,473.955171585083,
79,1144.9889678955078,233.17304611206055,,1456.3243293762207,215.4858741760254,,1571.4327373504639,373.6746196746826,,980.2067184448242,362.5656929016113,,634.3584213256836,236.05792236328125,,1169.8955116271973,431.08543968200684,,1488.5560283660889,474.75486755371094,
80,1144.5606231689453,232.55642318725586,,1455.7709846496582,214.05212783813477,,1571.5047588348389,373.197416305542,,980.0507736206055,363.78703689575195,,633.0226650238037,235.01318740844727,,1170.5885047912598,430.22072410583496,,1487.0733623504639,474.46702575683594,
81,1143.8882598876953,232.76545333862305,,1456.771469116211,212.99168395996094,,1572.0057353973389,372.4137554168701,,980.289457321167,362.9685821533203,,633.0132656097412,235.23337173461914,,1169.7957801818848,430.73790550231934,,1485.9548320770264,474.26438903808594,
82,1143.9904327392578,232.57485580444336,,1457.469711303711,214.01199340820312,,1571.9969463348389,372.2021770477295,,980.9483852386475,363.1963424682617,,632.9130229949951,235.130615234375,,1169.4611854553223,430.8607692718506,,1486.3421611785889,473.69578552246094,
83,1142.4157257080078,232.02506637573242,,1456.9515266418457,214.16704177856445,,1573.2983379364014,372.0637493133545,,980.5135154724121,360.94068908691406,,633.0390758514404,235.57176399230957,,1169.3549842834473,431.4825954437256,,1485.2944316864014,474.74339294433594,
84,1142.2733917236328,231.5647087097168,,1457.087142944336,214.8877716064453,,1572.9532451629639,372.44650077819824,,980.1724071502686,361.1976261138916,,632.162956237793,235.51007461547852,,1169.6787147521973,430.8402614593506,,1484.4333477020264,474.9114227294922,
85,1143.0636749267578,233.00146102905273,,1457.001449584961,215.5034637451172,,1573.1076641082764,373.450101852417,,979.8094139099121,360.46681213378906,,632.1562461853027,236.1042766571045,,1170.4907264709473,431.7784023284912,,1484.2053203582764,475.1912078857422,
86,1143.4591827392578,230.7534294128418,,1456.787826538086,215.59707641601562,,1571.7272930145264,373.398344039917,,980.4067287445068,360.50957107543945,,632.339656829834,234.77136421203613,,1169.4464149475098,431.0233974456787,,1484.386375427246,474.86844062805176,
87,1142.8554229736328,230.7007713317871,,1457.7956409454346,216.34695625305176,,1572.1461162567139,373.1000347137451,,980.4436302185059,361.4425811767578,,632.4447822570801,234.46465873718262,,1169.1501502990723,430.9391384124756,,1484.700584411621,476.1196918487549,
88,1142.9097442626953,230.43813705444336,,1457.3456897735596,215.70581245422363,,1572.0560283660889,372.60241508483887,,981.1003684997559,361.11146545410156,,631.7108726501465,233.05217170715332,,1168.3338661193848,431.5186367034912,,1485.3505840301514,476.02952575683594,
89,1143.0336456298828,230.04545211791992,,1457.4650745391846,216.86241340637207,,1571.8737773895264,373.26412773132324,,981.373556137085,361.32912254333496,,631.4936714172363,232.79549980163574,,1168.2352333068848,431.41164207458496,,1485.2167949676514,475.2303924560547,
90,1142.7735137939453,228.1721305847168,,1457.134630203247,216.16934394836426,,1571.5281963348389,372.79137992858887,,981.2878684997559,362.5346508026123,,630.6735305786133,232.51490020751953,,1168.2135047912598,431.6443691253662,,1485.374168395996,475.2667865753174,
91,1142.8488311767578,227.45940780639648,,1456.4499378204346,216.10856819152832,,1570.8410625457764,373.23983573913574,,981.4744529724121,364.10355949401855,,631.0126914978027,232.2163143157959,,1167.6944618225098,432.43932151794434,,1486.5371322631836,476.0139789581299,
92,1142.1823272705078,227.94713973999023,,1456.4686317443848,216.15427017211914,,1571.5573711395264,373.1560649871826,,982.5425071716309,363.49955558776855,,630.0753345489502,232.30935287475586,,1169.4875526428223,432.1967372894287,,1487.9592514038086,474.9607563018799,
93,1141.2378692626953,226.85244369506836,,1457.0252723693848,217.29571914672852,,1571.5369853973389,372.48324394226074,,982.8007392883301,363.8622646331787,,629.7452926635742,232.1613311767578,,1169.3112831115723,432.3705348968506,,1489.0298080444336,476.30923652648926,
94,1140.7614288330078,226.67988204956055,,1457.4697132110596,217.7210865020752,,1571.1217021942139,373.0546245574951,,982.9539375305176,364.2419033050537,,629.821647644043,232.1061553955078,,1169.5722694396973,432.86806297302246,,1488.4858627319336,475.7321491241455,
95,1140.5341339111328,226.69970321655273,,1458.4683876037598,218.15353775024414,,1571.0861797332764,372.91076469421387,,983.4629993438721,363.52272033691406,,629.7953548431396,232.45534324645996,,1169.9992713928223,432.76466941833496,,1487.937644958496,476.39358711242676,
96,1139.7146759033203,226.22504806518555,,1459.9154090881348,218.47290420532227,,1570.9134502410889,373.37826347351074,,983.3736801147461,363.8105278015137,,629.5490245819092,232.700590133667,,1171.6588172912598,432.4569911956787,,1488.9979228973389,477.7102508544922,
97,1139.2407989501953,225.84836959838867,,1460.780870437622,218.26445198059082,,1571.5753154754639,372.931303024292,,983.4155502319336,364.4796562194824,,629.2918224334717,232.76554679870605,,1171.1516151428223,432.5186367034912,,1489.0822277069092,476.9770107269287,
98,1139.1125030517578,225.81896591186523,,1460.056993484497,217.31938362121582,,1571.0628643035889,373.18819999694824,,983.5689926147461,364.1707878112793,,628.9042873382568,233.0286045074463,,1170.7154579162598,433.14305686950684,,1488.3461589813232,477.3892288208008,
99,1139.1779327392578,226.29998397827148,,1459.1357288360596,217.11515998840332,,1570.7818584442139,372.74963188171387,,983.9834823608398,363.8955192565918,,630.5004978179932,232.78832054138184,,1171.4084510803223,432.98656272888184,,1489.2807292938232,476.6841812133789,
100,1138.9597930908203,227.10769271850586,,1459.0251293182373,216.9742259979248,,1571.3006572723389,374.0093059539795,,984.3539199829102,365.0512580871582,,629.9181995391846,233.3281021118164,,1171.1525917053223,433.53810691833496,,1489.7256755828857,477.0944290161133,
101,1141.0679473876953,227.13906478881836,,1458.4931468963623,217.96162223815918,,1570.5360088348389,372.80846977233887,,983.7101039886475,364.54197120666504,,629.634162902832,233.63559341430664,,1171.0479774475098,433.1084499359131,,1489.8958263397217,477.20311546325684,
102,1140.8843536376953,226.69500350952148,,1458.9075756072998,218.70648002624512,,1570.2305889129639,374.64889335632324,,983.9696254730225,365.6855869293213,,629.4711265563965,234.05087089538574,,1171.3725624084473,431.95937156677246,,1489.9506511688232,477.02079010009766,
103,1140.8954620361328,225.76684188842773,,1460.0646800994873,219.02691459655762,,1570.6999492645264,374.79675102233887,,984.3110542297363,365.6195487976074,,629.9175872802734,233.77501678466797,,1171.8061561584473,434.0021266937256,,1490.1623058319092,476.9583339691162,
104,1140.3089141845703,225.81583786010742,,1458.2305736541748,218.60149955749512,,1570.8161602020264,373.88229179382324,,983.957929611206,365.0737724304199,,629.9439659118652,233.42504692077637,,1172.3543739318848,432.6152858734131,,1489.4338054656982,477.9916458129883,
105,1137.7665557861328,226.19961166381836,,1458.5998363494873,219.4013957977295,,1570.2159404754639,374.40881156921387,,983.8760528564453,362.9245777130127,,629.0048599243164,233.43749237060547,,1171.4133338928223,432.90868186950684,,1488.0521984100342,478.4724941253662,
106,1138.1190948486328,225.9289665222168,,1458.7537670135498,218.849515914917,,1569.8974590301514,373.96825981140137,,982.7828521728516,362.6982898712158,,626.5863761901855,234.05039405822754,,1170.7744178771973,432.8866786956787,,1487.0031261444092,477.9823513031006,
107,1138.4293975830078,225.73258590698242,,1459.3998851776123,219.17472648620605,,1570.4029521942139,374.36010551452637,,982.1310863494873,362.66425704956055,,627.4797172546387,233.5645046234131,,1169.8641395568848,431.3417568206787,,1487.4546642303467,477.8867702484131,
108,1138.3919219970703,226.04589462280273,,1459.2565746307373,218.8299388885498,,1570.5490703582764,373.31750297546387,,981.8420543670654,363.6146697998047,,627.6289596557617,232.45067977905273,,1170.0052528381348,430.93736839294434,,1486.6194744110107,479.6987075805664,
109,1137.1177520751953,225.6431999206543,,1458.6032543182373,220.14906120300293,,1571.2044658660889,373.6711711883545,,981.6148872375488,363.1948928833008,,626.9512252807617,231.4804344177246,,1170.1954383850098,431.7224941253662,,1486.0733165740967,480.46254539489746,
